"OriginalTaxonNo" "ResolvedTaxonNo" "TaxonName" "TaxonRank" "ParentTaxonNo" "TaxonValidity" "AcceptedNumber" "AcceptedName"
"5331" NA "txn:384920" "Bullinula" "5" NA NA NA NA
"5332" NA "txn:384938" "Chirogaleus" "5" NA NA NA NA
"5333" NA "txn:385030" "Opis ewaldi" "3" NA NA NA NA
"5334" NA "txn:385056" "Stentor" "5" NA NA NA NA
"5335" NA "txn:385069" "Inuus" "5" NA NA NA NA
"5336" NA "txn:385133" "Pithecodon" "5" NA NA NA NA
"5337" NA "txn:385137" "Lepidolemur" "5" NA NA NA NA
"5338" NA "txn:385263" "Chrysothrix" "5" NA NA NA NA
"5339" NA "txn:385410" "Godinotia" "5" NA NA NA NA
"5340" NA "txn:385618" "Acrtodontomys" "5" NA NA NA NA
"5341" NA "txn:385735" "Mortoniceras (Pervinquieria) rostratum" "3" NA NA NA NA
"5342" NA "txn:385861" "Presbytis melalophos mitrata" "2" NA NA NA NA
"5343" NA "txn:386045" "Callibella" "5" NA NA NA NA
"5344" NA "txn:386499" "Ammonites nutfieldensis" "3" NA NA NA NA
"5345" NA "txn:386551" "Galagoides zanzibaricus" "3" NA NA NA NA
"5346" NA "txn:386653" "Dacryomya konishii" "3" NA NA NA NA
"5347" NA "txn:387013" "Gaillonella" "5" NA NA NA NA
"5348" NA "txn:387035" "Heterostephania" "5" NA NA NA NA
"5349" NA "txn:387067" "Odontella" "5" NA NA NA NA
"5350" NA "txn:387073" "Zygoceros" "5" NA NA NA NA
"5351" NA "txn:387097" "Mastogonia" "5" NA NA NA NA
"5352" NA "txn:387116" "Diatoma" "5" NA NA NA NA
"5353" NA "txn:387127" "Pinnularia" "5" NA NA NA NA
"5354" NA "txn:387254" "Naviculopsis" "5" NA NA NA NA
"5355" NA "txn:387258" "Escharaspis" "5" NA NA NA NA
"5356" NA "txn:387409" "Acremylodon" "5" NA NA NA NA
"5357" NA "txn:387888" "Indovitis" "5" NA NA NA NA
"5358" NA "txn:387895" "Amooroxylon" "5" NA NA NA NA
"5359" NA "txn:387986" "Reptilipedia" "17" NA NA NA NA
"5360" NA "txn:388011" "Acacocrinus latus" "3" NA NA NA NA
"5361" NA "txn:388024" "Scyphocrinus" "5" NA NA NA NA
"5362" NA "txn:388049" "Centrocrinus" "5" NA NA NA NA
"5363" NA "txn:388068" "Ollulocrinus" "5" NA NA NA NA
"5364" NA "txn:388227" "Anisopus" "5" NA NA NA NA
"5365" NA "txn:388330" "Selachicoprus" "5" NA NA NA NA
"5366" NA "txn:388472" "Lobocarcinidae" "9" NA NA NA NA
"5367" NA "txn:388574" "Cardita hoeninghausi" "3" NA NA NA NA
"5368" NA "txn:388794" "Terquemia cassianus" "3" NA NA NA NA
"5369" NA "txn:388869" "Deltostrigites" "5" NA NA NA NA
"5370" NA "txn:388900" "Cyclodorippe" "5" NA NA NA NA
"5371" NA "txn:388907" "Padocatactes ujiharai" "3" NA NA NA NA
"5372" NA "txn:388921" "Crustolithida" "13" NA NA NA NA
"5373" NA "txn:388926" "Endotubida" "13" NA NA NA NA
"5374" NA "txn:388931" "Mammalipedia" "17" NA NA NA NA
"5375" NA "txn:389176" "Ichnolites" "17" NA NA NA NA
"5376" NA "txn:389275" "Replaceme" "5" NA NA NA NA
"5377" NA "txn:389295" "Dioratiopus scotti" "3" NA NA NA NA
"5378" NA "txn:389406" "Paromalomena mcmahoni" "3" NA NA NA NA
"5379" NA "txn:389425" "Eurypodius" "5" NA NA NA NA
"5380" NA "txn:389449" "Lepidops" "5" NA NA NA NA
"5381" NA "txn:389467" "Chartronia" "5" NA NA NA NA
"5382" NA "txn:389479" "Kinnella kilanae" "3" NA NA NA NA
"5383" NA "txn:389784" "Palaeobatis" "5" NA NA NA NA
"5384" NA "txn:389923" "Albunhippa" "5" NA NA NA NA
"5385" NA "txn:389950" "Mioranina" "5" NA NA NA NA
"5386" NA "txn:390390" "Scymnus" "5" NA NA NA NA
"5387" NA "txn:390455" "Actaeon (Microglyphus)" "4" NA NA NA NA
"5388" NA "txn:390773" "Kurtus" "5" NA NA NA NA
"5389" NA "txn:391188" "Macrourites" "5" NA NA NA NA
"5390" NA "txn:391242" "Bathybuccinum" "5" NA NA NA NA
"5391" NA "txn:391429" "Ichthyodectidnae" "8" NA NA NA NA
"5392" NA "txn:391458" "Archaeotylus" "5" NA NA NA NA
"5393" NA "txn:391488" "Phalacrocidaris japonica multipora" "2" NA NA NA NA
"5394" NA "txn:391591" "Semotilus" "5" NA NA NA NA
"5395" NA "txn:391661" "Amphiaspidoidei" "12" NA NA NA NA
"5396" NA "txn:391674" "Aphataspis" "5" NA NA NA NA
"5397" NA "txn:391775" "Cottioidei" "10" NA NA NA NA
"5398" NA "txn:392042" "Cassidulus (Rhynchopygus) conradi" "3" NA NA NA NA
"5399" NA "txn:392104" "Plagionotus" "5" NA NA NA NA
"5400" NA "txn:392252" "Echinodiadema" "5" NA NA NA NA
"5401" NA "txn:392268" "Hystrichosphaeridea" "13" NA NA NA NA
"5402" NA "txn:392297" "Toxocidaris" "5" NA NA NA NA
"5403" NA "txn:392309" "Polyparia" "25" NA NA NA NA
"5404" NA "txn:392321" "Guia" "5" NA NA NA NA
"5405" NA "txn:392346" "Peronaeoderma" "5" NA NA NA NA
"5406" NA "txn:392396" "Turbonilla ivea" "3" NA NA NA NA
"5407" NA "txn:392494" "Stolonoclypus" "5" NA NA NA NA
"5408" NA "txn:392569" "Dendraster oregonensis major" "2" NA NA NA NA
"5409" NA "txn:392659" "Obulus (Lingulella)" "4" NA NA NA NA
"5410" NA "txn:392660" "Obulus (Lingulella) prindlei" "3" NA NA NA NA
"5411" NA "txn:392668" "Toxobrissus" "5" NA NA NA NA
"5412" NA "txn:392697" "Artocarpoxylon" "5" NA NA NA NA
"5413" NA "txn:392699" "Atalantioxylon" "5" NA NA NA NA
"5414" NA "txn:392705" "Bischofinium" "5" NA NA NA NA
"5415" NA "txn:392708" "Burseroxylon" "5" NA NA NA NA
"5416" NA "txn:392710" "Callistemonoxylon" "5" NA NA NA NA
"5417" NA "txn:392714" "Dracontomeloxylon" "5" NA NA NA NA
"5418" NA "txn:392720" "Euphorioxylon" "5" NA NA NA NA
"5419" NA "txn:392722" "Evodinium" "5" NA NA NA NA
"5420" NA "txn:392724" "Garcinioxylon" "5" NA NA NA NA
"5421" NA "txn:392728" "Gmelina" "5" NA NA NA NA
"5422" NA "txn:392730" "Gomphandroxylon" "5" NA NA NA NA
"5423" NA "txn:392732" "Grewinium" "5" NA NA NA NA
"5424" NA "txn:392734" "Heyneoxylon" "5" NA NA NA NA
"5425" NA "txn:392736" "Homalioxylon" "5" NA NA NA NA
"5426" NA "txn:392738" "Hydnocarpoxylon" "5" NA NA NA NA
"5427" NA "txn:392745" "Lophopetalumoxylon" "5" NA NA NA NA
"5428" NA "txn:392749" "Oleoxylon" "5" NA NA NA NA
"5429" NA "txn:392751" "Polyalthioxylon" "5" NA NA NA NA
"5430" NA "txn:392759" "Sterculinium" "5" NA NA NA NA
"5431" NA "txn:392765" "Turraeanthus" "5" NA NA NA NA
"5432" NA "txn:392767" "Walsura" "5" NA NA NA NA
"5433" NA "txn:392770" "Lythreceoxylon" "5" NA NA NA NA
"5434" NA "txn:392779" "Lytherocarpon" "5" NA NA NA NA
"5435" NA "txn:392781" "Unonaspermum" "5" NA NA NA NA
"5436" NA "txn:392806" "Zaphrentacea" "10" NA NA NA NA
"5437" NA "txn:392870" "Hyphaeneocarpon" "5" NA NA NA NA
"5438" NA "txn:392896" "Santeelampas carolinensis" "3" NA NA NA NA
"5439" NA "txn:392905" "Chenopodianthus" "5" NA NA NA NA
"5440" NA "txn:393074" "Olopygus" "5" NA NA NA NA
"5441" NA "txn:393374" "Waldheimia (Cruratula) carinthiacus" "3" NA NA NA NA
"5442" NA "txn:393397" "Nymphaeaphyll" "26" NA NA NA NA
"5443" NA "txn:393648" "Gyriabrinae" "8" NA NA NA NA
"5444" NA "txn:393649" "Tetrastylinae" "8" NA NA NA NA
"5445" NA "txn:393675" "Picopasseriformes" "12" NA NA NA NA
"5446" NA "txn:393812" "Anthracopus" "5" NA NA NA NA
"5447" NA "txn:393816" "Baropus" "5" NA NA NA NA
"5448" NA "txn:393852" "Monotis (Monotis) limaeformis" "3" NA NA NA NA
"5449" NA "txn:393859" "Monotis (Monotis) inaequivalvis" "3" NA NA NA NA
"5450" NA "txn:393861" "Monotis (Eomonotis) mukaihatensis" "3" NA NA NA NA
"5451" NA "txn:393968" "Thinopus" "5" NA NA NA NA
"5452" NA "txn:394060" "Leptaenella" "5" NA NA NA NA
"5453" NA "txn:394165" "Ostrea (Liostrea) calceolus" "3" NA NA NA NA
"5454" NA "txn:394206" "Microzarkodina marathonensis" "3" NA NA NA NA
"5455" NA "txn:394265" "Abrawayaomys" "5" NA NA NA NA
"5456" NA "txn:394266" "Microakodontomys" "5" NA NA NA NA
"5457" NA "txn:394267" "Calassomys" "5" NA NA NA NA
"5458" NA "txn:394271" "Gnathopsis" "5" NA NA NA NA
"5459" NA "txn:394341" "Ostraciontidae" "9" NA NA NA NA
"5460" NA "txn:394393" "Lelongia" "5" NA NA NA NA
"5461" NA "txn:394485" "Tlalocbatos" "5" NA NA NA NA
"5462" NA "txn:394619" "Sandiegoaster" "5" NA NA NA NA
"5463" NA "txn:394669" "Megapatagus" "5" NA NA NA NA
"5464" NA "txn:394696" "Brissoma" "5" NA NA NA NA
"5465" NA "txn:394707" "Pseudoasterostoma" "5" NA NA NA NA
"5466" NA "txn:394843" "Cheonda" "5" NA NA NA NA
"5467" NA "txn:394850" "Algansea" "5" NA NA NA NA
"5468" NA "txn:394906" "Berycidarum sulcatus" "3" NA NA NA NA
"5469" NA "txn:395031" "Bathymaster" "5" NA NA NA NA
"5470" NA "txn:395035" "Lycodes" "5" NA NA NA NA
"5471" NA "txn:395062" "Psettichthys" "5" NA NA NA NA
"5472" NA "txn:395075" "Aphoristia" "5" NA NA NA NA
"5473" NA "txn:395094" "Platysomatichthys" "5" NA NA NA NA
"5474" NA "txn:395131" "Plesiomegatherium halmyronomum" "3" NA NA NA NA
"5475" NA "txn:395288" "Namicauda" "5" NA NA NA NA
"5476" NA "txn:395364" "Pshekhagnathinae" "8" NA NA NA NA
"5477" NA "txn:395455" "Pseudomaretia" "5" NA NA NA NA
"5478" NA "txn:395462" "Leiopneustes" "5" NA NA NA NA
"5479" NA "txn:395483" "Hemimaretia" "5" NA NA NA NA
"5480" NA "txn:395545" "Maretia planulatus" "3" NA NA NA NA
"5481" NA "txn:395552" "Hemispatangus" "5" NA NA NA NA
"5482" NA "txn:395567" "Lovenia tuberculatus" "3" NA NA NA NA
"5483" NA "txn:395568" "Tuberaster" "5" NA NA NA NA
"5484" NA "txn:395605" "Comatonia" "5" NA NA NA NA
"5485" NA "txn:395606" "Actinometra" "5" NA NA NA NA
"5486" NA "txn:395607" "Austrometra" "5" NA NA NA NA
"5487" NA "txn:395610" "Oligometra" "5" NA NA NA NA
"5488" NA "txn:395613" "Cotylometra" "5" NA NA NA NA
"5489" NA "txn:395616" "Daidalometra" "5" NA NA NA NA
"5490" NA "txn:395619" "Mariaster" "5" NA NA NA NA
"5491" NA "txn:395620" "Johannaster" "5" NA NA NA NA
"5492" NA "txn:395623" "Pseudonepanthia" "5" NA NA NA NA
"5493" NA "txn:395625" "Glabraster" "5" NA NA NA NA
"5494" NA "txn:395626" "Porania" "5" NA NA NA NA
"5495" NA "txn:395639" "Amphidotus" "5" NA NA NA NA
"5496" NA "txn:395654" "Megatherium burmeisteri" "3" NA NA NA NA
"5497" NA "txn:395748" "Mellita quinquiesperforatus" "3" NA NA NA NA
"5498" NA "txn:395921" "Trubinella" "5" NA NA NA NA
"5499" NA "txn:395965" "Archidiscodon" "5" NA NA NA NA
"5500" NA "txn:396137" "Alokistocare prospectensis" "3" NA NA NA NA
"5501" NA "txn:396493" "Miomera" "13" NA NA NA NA
"5502" NA "txn:396660" "Anodontophora (Myacites) elongatus" "3" NA NA NA NA
"5503" NA "txn:396818" "Karlia" "5" NA NA NA NA
"5504" NA "txn:396822" "Menocephalus" "5" NA NA NA NA
"5505" NA "txn:396915" "Ucebia" "5" NA NA NA NA
"5506" NA "txn:396918" "Kingstonia globosus" "3" NA NA NA NA
"5507" NA "txn:396935" "Ptarmingia" "5" NA NA NA NA
"5508" NA "txn:396953" "Meconeminae" "8" NA NA NA NA
"5509" NA "txn:397033" "Bathymodiolus willapensis" "3" NA NA NA NA
"5510" NA "txn:397175" "Acroperna" "5" NA NA NA NA
"5511" NA "txn:397287" "Lamprodon" "5" NA NA NA NA
"5512" NA "txn:397528" "Tudicula spinosum" "3" NA NA NA NA
"5513" NA "txn:397898" "Eumastaces" "8" NA NA NA NA
"5514" NA "txn:397917" "Planaria" "5" NA NA NA NA
"5515" NA "txn:397944" "Vallibonavenatrix" "5" NA NA NA NA
"5516" NA "txn:397956" "Fierasfer" "5" NA NA NA NA
"5517" NA "txn:398513" "Akodon (Abrothrix) magnus" "3" NA NA NA NA
"5518" NA "txn:398515" "Notiomys" "5" NA NA NA NA
"5519" NA "txn:398825" "Mortensella" "5" NA NA NA NA
"5520" NA "txn:399013" "Cystoseira" "5" NA NA NA NA
"5521" NA "txn:399047" "Proctenomys" "5" NA NA NA NA
"5522" NA "txn:399049" "Tatusiidae" "9" NA NA NA NA
"5523" NA "txn:399201" "Aetobatidae" "9" NA NA NA NA
"5524" NA "txn:399457" "Rotodactylopus" "5" NA NA NA NA
"5525" NA "txn:399480" "Prototrisauropodiscus" "5" NA NA NA NA
"5526" NA "txn:399548" "Gastrioceras beyrichianus" "3" NA NA NA NA
"5527" NA "txn:399698" "Palaeoentolium marginiplicatus" "3" NA NA NA NA
"5528" NA "txn:399790" "Homo americanus" "3" NA NA NA NA
"5529" NA "txn:399791" "Homo europaeus" "3" NA NA NA NA
"5530" NA "txn:399792" "Homo asiaticus" "3" NA NA NA NA
"5531" NA "txn:399793" "Homo afer" "3" NA NA NA NA
"5532" NA "txn:399794" "Homo monstrosus" "3" NA NA NA NA
"5533" NA "txn:400081" "Trophosycon stanfordensis" "3" NA NA NA NA
"5534" NA "txn:400192" "Euheterodonta" "25" NA NA NA NA
"5535" NA "txn:400335" "Distachyapites" "5" NA NA NA NA
"5536" NA "txn:400337" "Caryapollenities" "5" NA NA NA NA
"5537" NA "txn:400341" "Platycaryapollenites" "5" NA NA NA NA
"5538" NA "txn:400342" "Celtipollenites" "5" NA NA NA NA
"5539" NA "txn:400345" "Retitricolporoidites" "5" NA NA NA NA
"5540" NA "txn:400346" "Quercoidites" "5" NA NA NA NA
"5541" NA "txn:400348" "Tiliaepollenites" "5" NA NA NA NA
"5542" NA "txn:400349" "Retitetracolpites" "5" NA NA NA NA
"5543" NA "txn:400350" "Choanopollenites" "5" NA NA NA NA
"5544" NA "txn:400432" "Pecten (Pseudamusium) sanjuanensis" "3" NA NA NA NA
"5545" NA "txn:400475" "Calyptraea (Galerus) vancouverensis" "3" NA NA NA NA
"5546" NA "txn:400479" "Polinices (Neverita) vancouverensis" "3" NA NA NA NA
"5547" NA "txn:400806" "Anthocerotophyta" "25" NA NA NA NA
"5548" NA "txn:400816" "Guaia" "5" NA NA NA NA
"5549" NA "txn:400850" "Paraxanthopsis" "5" NA NA NA NA
"5550" NA "txn:400859" "Aparnocondylus" "5" NA NA NA NA
"5551" NA "txn:400937" "Anisopetalus" "5" NA NA NA NA
"5552" NA "txn:401001" "Pecten (Chlamys) hydei" "3" NA NA NA NA
"5553" NA "txn:401004" "Pecten (Lyropecten) hamiltoni" "3" NA NA NA NA
"5554" NA "txn:401006" "Pecten (Lyropecten) catalinae" "3" NA NA NA NA
"5555" NA "txn:401012" "Pecten (Plagioctenium) barkerianus" "3" NA NA NA NA
"5556" NA "txn:401034" "Pecten (Chlamys) morani" "3" NA NA NA NA
"5557" NA "txn:401116" "Platessae" "5" NA NA NA NA
"5558" NA "txn:401122" "Caproidarum" "5" NA NA NA NA
"5559" NA "txn:401176" "Maugerella" "5" NA NA NA NA
"5560" NA "txn:401670" "Holocephala" "12" NA NA NA NA
"5561" NA "txn:401775" "Seriatoporidae" "9" NA NA NA NA
"5562" NA "txn:401778" "Haimesiastraeidae" "9" NA NA NA NA
"5563" NA "txn:402058" "Homolopsis atlantica" "3" NA NA NA NA
"5564" NA "txn:402154" "Joeranina japonicus" "3" NA NA NA NA
"5565" NA "txn:402329" "Cyprinella" "5" NA NA NA NA
"5566" NA "txn:402506" "Morrisia" "5" NA NA NA NA
"5567" NA "txn:402678" "Dromilites simplex humerosa" "2" NA NA NA NA
"5568" NA "txn:402712" "Phymatocarcinus" "5" NA NA NA NA
"5569" NA "txn:402830" "Narica" "5" NA NA NA NA
"5570" NA "txn:403401" "Mangelia branneri" "3" NA NA NA NA
"5571" NA "txn:403508" "Duboisemys" "5" NA NA NA NA
"5572" NA "txn:403615" "Goniosoma" "5" NA NA NA NA
"5573" NA "txn:403658" "Brachyurites" "5" NA NA NA NA
"5574" NA "txn:403928" "Kavaryella" "5" NA NA NA NA
"5575" NA "txn:404064" "Vittaephyllum ferganensis" "3" NA NA NA NA
"5576" NA "txn:404111" "Geisinidae" "9" NA NA NA NA
"5577" NA "txn:404134" "Prostemminae" "8" NA NA NA NA
"5578" NA "txn:404169" "Orthotylini" "7" NA NA NA NA
"5579" NA "txn:404306" "Chorobates scalabrinii" "3" NA NA NA NA
"5580" NA "txn:404383" "Trilobitadae" "25" NA NA NA NA
"5581" NA "txn:404406" "Stromatophoropsis" "5" NA NA NA NA
"5582" NA "txn:404408" "Octomylodontinae" "8" NA NA NA NA
"5583" NA "txn:404424" "Pachydermophyllum dubiae" "3" NA NA NA NA
"5584" NA "txn:404479" "Crutonotus" "5" NA NA NA NA
"5585" NA "txn:404484" "Parthenope nummuliticus" "3" NA NA NA NA
"5586" NA "txn:404493" "Lygia" "5" NA NA NA NA
"5587" NA "txn:404496" "Nemesis" "5" NA NA NA NA
"5588" NA "txn:404498" "Cymopolia" "5" NA NA NA NA
"5589" NA "txn:404499" "Microcassiope" "5" NA NA NA NA
"5590" NA "txn:404506" "Izanami" "5" NA NA NA NA
"5591" NA "txn:404606" "Pagurites" "5" NA NA NA NA
"5592" NA "txn:405167" "Antholithus" "5" NA NA NA NA
"5593" NA "txn:405396" "Gonioneptunites" "5" NA NA NA NA
"5594" NA "txn:405399" "Xanthopsinae" "8" NA NA NA NA
"5595" NA "txn:406021" "Macoma (Macoma) nasuta" "3" NA NA NA NA
"5596" NA "txn:406583" "Trivestibulopollenites" "5" NA NA NA NA
"5597" NA "txn:406599" "Pseudoplicapollis" "5" NA NA NA NA
"5598" NA "txn:407271" "Pseudorotella supravallatum" "3" NA NA NA NA
"5599" NA "txn:407285" "Homalopoma paucicostatum" "3" NA NA NA NA
"5600" NA "txn:407365" "Fenella" "5" NA NA NA NA
"5601" NA "txn:407730" "Zamia" "5" NA NA NA NA
"5602" NA "txn:407796" "Rhodes" "5" NA NA NA NA
"5603" NA "txn:408129" "Amblyopus" "5" NA NA NA NA
"5604" NA "txn:408131" "Agostopus" "5" NA NA NA NA
"5605" NA "txn:408134" "Ammobatrachus" "5" NA NA NA NA
"5606" NA "txn:408137" "Anomalopus" "5" NA NA NA NA
"5607" NA "txn:408141" "Koilosoma" "5" NA NA NA NA
"5608" NA "txn:408219" "Dechenella (Dechenella) alpenesis" "3" NA NA NA NA
"5609" NA "txn:408247" "Lythrum" "5" NA NA NA NA
"5610" NA "txn:408354" "Leptonyx" "5" NA NA NA NA
"5611" NA "txn:408447" "Eurotium" "5" NA NA NA NA
"5612" NA "txn:408892" "Woodwardites" "5" NA NA NA NA
"5613" NA "txn:409236" "Hydropteridangium" "5" NA NA NA NA
"5614" NA "txn:409445" "Cancellaria (Narona) cooperi" "3" NA NA NA NA
"5615" NA "txn:409502" "Ulrichospira sulcata" "3" NA NA NA NA
"5616" NA "txn:409532" "Palaeophrynos" "5" NA NA NA NA
"5617" NA "txn:409727" "Halleobatrachus" "5" NA NA NA NA
"5618" NA "txn:409730" "Propelodytes" "5" NA NA NA NA
"5619" NA "txn:411172" "Stangerites" "5" NA NA NA NA
"5620" NA "txn:411939" "Tripterygium" "5" NA NA NA NA
"5621" NA "txn:412049" "Bipezia" "5" NA NA NA NA
"5622" NA "txn:412055" "Dolichopodus" "5" NA NA NA NA
"5623" NA "txn:412057" "Dromillopus" "5" NA NA NA NA
"5624" NA "txn:412206" "Duovestigia" "5" NA NA NA NA
"5625" NA "txn:412249" "Taras orbella" "3" NA NA NA NA
"5626" NA "txn:412708" "Ophioglossum" "5" NA NA NA NA
"5627" NA "txn:412800" "Trochiscus" "5" NA NA NA NA
"5628" NA "txn:412977" "Onychopus" "5" NA NA NA NA
"5629" NA "txn:412979" "Palaeopus" "5" NA NA NA NA
"5630" NA "txn:412981" "Parabaropus" "5" NA NA NA NA
"5631" NA "txn:412985" "Stenichnus" "5" NA NA NA NA
"5632" NA "txn:412988" "Tridentichnus" "5" NA NA NA NA
"5633" NA "txn:413888" "Pleuropsiloceras" "5" NA NA NA NA
"5634" NA "txn:414759" "Camellia" "5" NA NA NA NA
"5635" NA "txn:414912" "Harporhynchus" "5" NA NA NA NA
"5636" NA "txn:415037" "Frutexites" "5" NA NA NA NA
"5637" NA "txn:415223" "Stichopteris" "5" NA NA NA NA
"5638" NA "txn:415239" "Astrocyathus" "5" NA NA NA NA
"5639" NA "txn:415441" "Umbrella" "5" NA NA NA NA
"5640" NA "txn:415451" "Clavella (Clavilithes) mississippiensis" "3" NA NA NA NA
"5641" NA "txn:415464" "Osteodes" "5" NA NA NA NA
"5642" NA "txn:415470" "Euomphalus planorbitis" "3" NA NA NA NA
"5643" NA "txn:415930" "Cotingidae" "9" NA NA NA NA
"5644" NA "txn:415935" "Thamnophilidae" "9" NA NA NA NA
"5645" NA "txn:416172" "Tylophora" "5" NA NA NA NA
"5646" NA "txn:417484" "Strisores" "25" NA NA NA NA
"5647" NA "txn:417698" "Wetherellia marylandicus" "3" NA NA NA NA
"5648" NA "txn:417831" "Cocos" "5" NA NA NA NA
"5649" NA "txn:418068" "Nipa burtinii" "3" NA NA NA NA
"5650" NA "txn:418412" "Volutilithes (Paleopsephaea)" "4" NA NA NA NA
"5651" NA "txn:418507" "Spondias" "5" NA NA NA NA
"5652" NA "txn:418583" "Carpolithus pusillum" "3" NA NA NA NA
"5653" NA "txn:418970" "Laguncula" "5" NA NA NA NA
"5654" NA "txn:419062" "Cyathinema" "5" NA NA NA NA
"5655" NA "txn:419140" "Talauma" "5" NA NA NA NA
"5656" NA "txn:419213" "Anthias" "5" NA NA NA NA
"5657" NA "txn:419269" "Odontobelus" "5" NA NA NA NA
"5658" NA "txn:419332" "Diploconus" "5" NA NA NA NA
"5659" NA "txn:419466" "Archaeoteuthis" "5" NA NA NA NA
"5660" NA "txn:419706" "Pygmaeoconinae" "9" NA NA NA NA
"5661" NA "txn:419737" "Wanwanoglobus" "5" NA NA NA NA
"5662" NA "txn:419763" "Calcidiscaceae" "9" NA NA NA NA
"5663" NA "txn:419986" "Anatifera" "5" NA NA NA NA
"5664" NA "txn:420055" "Mitella" "5" NA NA NA NA
"5665" NA "txn:420149" "Hydrus" "5" NA NA NA NA
"5666" NA "txn:420155" "Platurus" "5" NA NA NA NA
"5667" NA "txn:420179" "Distira" "5" NA NA NA NA
"5668" NA "txn:420205" "Aturia" "5" NA NA NA NA
"5669" NA "txn:420208" "Polyodontognathus" "5" NA NA NA NA
"5670" NA "txn:420210" "Leioselasma" "5" NA NA NA NA
"5671" NA "txn:420221" "Chitulia" "5" NA NA NA NA
"5672" NA "txn:420248" "Calliophis" "5" NA NA NA NA
"5673" NA "txn:420360" "Hylodes" "5" NA NA NA NA
"5674" NA "txn:420765" "Gonostomaidae" "9" NA NA NA NA
"5675" NA "txn:420767" "Isospodyli" "13" NA NA NA NA
"5676" NA "txn:420804" "Ambalodus" "5" NA NA NA NA
"5677" NA "txn:421112" "Paraleuciscus" "5" NA NA NA NA
"5678" NA "txn:421125" "Macruridae" "9" NA NA NA NA
"5679" NA "txn:421129" "Parequula" "5" NA NA NA NA
"5680" NA "txn:421252" "Costacallista arnoldi" "3" NA NA NA NA
"5681" NA "txn:421414" "Pleuromia" "5" NA NA NA NA
"5682" NA "txn:421494" "Lamonte" "5" NA NA NA NA
"5683" NA "txn:421502" "Cardiomya israelskyi" "3" NA NA NA NA
"5684" NA "txn:421514" "Isotobitella" "5" NA NA NA NA
"5685" NA "txn:421613" "Cochlea" "5" NA NA NA NA
"5686" NA "txn:421653" "Arthrophycidae" "9" NA NA NA NA
"5687" NA "txn:421766" "Stropheodonta corrugatella" "3" NA NA NA NA
"5688" NA "txn:421772" "Strophomena (Actinomena) cancellata" "3" NA NA NA NA
"5689" NA "txn:421897" "Prionocycloceras carvaholi" "3" NA NA NA NA
"5690" NA "txn:422201" "Oxytropidoceras (Mirapelia) douglasi" "3" NA NA NA NA
"5691" NA "txn:422306" "Globigerinoides rubra" "3" NA NA NA NA
"5692" NA "txn:422330" "Atryptherium" "5" NA NA NA NA
"5693" NA "txn:422335" "Scophotherium" "5" NA NA NA NA
"5694" NA "txn:422519" "Cycliocyrillium" "5" NA NA NA NA
"5695" NA "txn:422573" "Ventridens" "5" NA NA NA NA
"5696" NA "txn:422742" "Lucina (Claibornites)" "4" NA NA NA NA
"5697" NA "txn:422746" "Lucina (Codalucina)" "4" NA NA NA NA
"5698" NA "txn:422748" "Lucina (Codalucina) uncinata" "3" NA NA NA NA
"5699" NA "txn:422758" "Diodus" "5" NA NA NA NA
"5700" NA "txn:422868" "Mariella gresslyi" "3" NA NA NA NA
"5701" NA "txn:422870" "Mariella oehlerti" "3" NA NA NA NA
"5702" NA "txn:422960" "Ptarmiganidae" "9" NA NA NA NA
"5703" NA "txn:422986" "Testudinini" "7" NA NA NA NA
"5704" NA "txn:422998" "Boxonia" "5" NA NA NA NA
"5705" NA "txn:422999" "Stratifera" "5" NA NA NA NA
"5706" NA "txn:423102" "Linichnus" "5" NA NA NA NA
"5707" NA "txn:423309" "Eremonia" "5" NA NA NA NA
"5708" NA "txn:423360" "Colpochelys" "5" NA NA NA NA
"5709" NA "txn:423362" "Thalassochelys (Colpochelys) kempii" "3" NA NA NA NA
"5710" NA "txn:423375" "Euchelonia" "5" NA NA NA NA
"5711" NA "txn:423707" "Tenuitellinata" "5" NA NA NA NA
"5712" NA "txn:423718" "Colombiaspis" "5" NA NA NA NA
"5713" NA "txn:423720" "Stegotrachelidae" "9" NA NA NA NA
"5714" NA "txn:423777" "Valfinia qinquecincta" "3" NA NA NA NA
"5715" NA "txn:423796" "Parvulatopsis" "5" NA NA NA NA
"5716" NA "txn:423825" "Lonsdaleia (Waagenophyllum) indicum" "3" NA NA NA NA
"5717" NA "txn:423828" "Akagophyllum akagoensis" "3" NA NA NA NA
"5718" NA "txn:424009" "Orthoceras ellipticum" "3" NA NA NA NA
"5719" NA "txn:424030" "Aschemonella" "5" NA NA NA NA
"5720" NA "txn:424040" "Trichomys" "5" NA NA NA NA
"5721" NA "txn:424049" "Caudammina" "5" NA NA NA NA
"5722" NA "txn:424078" "Chilostomellina" "5" NA NA NA NA
"5723" NA "txn:424083" "Conglophragmium" "5" NA NA NA NA
"5724" NA "txn:424115" "Asterolepidoidei" "12" NA NA NA NA
"5725" NA "txn:424599" "Nyctaginacea" "9" NA NA NA NA
"5726" NA "txn:424850" "Notarius" "5" NA NA NA NA
"5727" NA "txn:424863" "Proterocameroceridae" "9" NA NA NA NA
"5728" NA "txn:425059" "Iemish" "5" NA NA NA NA
"5729" NA "txn:425171" "Sepialites" "5" NA NA NA NA
